target_node,time,idw_temperature_2m,idw_relative_humidity_2m,idw_soil_moisture_0_to_7cm,idw_shortwave_radiation,idw_surface_pressure,nearest_avg_distance_km,actual_temperature_2m,actual_relative_humidity_2m,actual_soil_moisture_0_to_7cm,actual_shortwave_radiation,actual_surface_pressure,hour,hour_sin,hour_cos,day_of_year,doy_sin,doy_cos,target_elevation_m,idw_elev_temperature_2m,target_elevation_m
node_4_1,2026-08-16 10:00:00,26.970874979630384,69.59191191795583,0.4075687711475916,653.501380656719,876.3213506917527,78.4291923229902,28.4,81,0.384,592.0,933.5,10,0.4999999999999999,-0.8660254037844387,228,-0.7055836101071774,-0.70862667826446,235.0,27.28552306030476,235.0
node_4_1,2026-08-16 11:00:00,27.6570046876342,66.37624139348053,0.4084300682276298,755.5657679964925,876.6712814408595,78.4291923229902,29.1,80,0.393,667.0,933.7,11,0.258819045102521,-0.9659258262890682,228,-0.7055836101071774,-0.70862667826446,235.0,27.971652768308573,235.0
node_4_1,2026-08-16 12:00:00,27.79951567986232,65.76840613124287,0.4064994196876107,842.712609605697,876.4142770439682,78.4291923229902,28.8,83,0.392,729.0,933.3,12,1.2246467991473532e-16,-1.0,228,-0.7055836101071774,-0.70862667826446,235.0,28.1141637605367,235.0
node_4_1,2026-08-16 13:00:00,28.08880140453171,64.09121940902426,0.403891584425373,842.205972492004,876.1287704486313,78.4291923229902,29.3,80,0.392,710.0,933.0,13,-0.2588190451025208,-0.9659258262890684,228,-0.7055836101071774,-0.70862667826446,235.0,28.40344948520609,235.0
node_4_1,2026-08-16 14:00:00,27.881381647652997,63.913340177874105,0.4016759139008977,765.1817390405433,875.3824803270707,78.4291923229902,30.3,73,0.39,660.0,932.1,14,-0.4999999999999997,-0.8660254037844388,228,-0.7055836101071774,-0.70862667826446,235.0,28.196029728327375,235.0
node_4_1,2026-08-16 15:00:00,26.294034366506096,71.51009820463617,0.4051984743588727,562.21640044908,875.0249913192988,78.4291923229902,30.2,72,0.387,575.0,931.6,15,-0.7071067811865471,-0.7071067811865479,228,-0.7055836101071774,-0.70862667826446,235.0,26.608682447180474,235.0
node_4_1,2026-08-16 16:00:00,25.479402460056654,74.54927451582445,0.4096138920635414,412.5576205849616,874.7142770439682,78.4291923229902,30.0,72,0.386,413.0,931.5,16,-0.8660254037844384,-0.5000000000000004,228,-0.7055836101071774,-0.70862667826446,235.0,25.79405054073104,235.0
node_4_1,2026-08-16 17:00:00,24.469975154133763,88.19905321754722,0.4119228580701209,273.66281109144774,874.5758221846452,78.4291923229902,29.0,81,0.389,258.0,931.7,17,-0.9659258262890684,-0.2588190451025206,228,-0.7055836101071774,-0.70862667826446,235.0,24.784623234808144,235.0
node_4_1,2026-08-16 18:00:00,23.2130398627642,93.23338341992924,0.4120300008234271,114.09496702187522,874.5569265379827,78.4291923229902,27.4,95,0.389,100.0,931.8,18,-1.0,-1.8369701987210294e-16,228,-0.7055836101071774,-0.70862667826446,235.0,23.52768794343858,235.0
node_4_1,2026-08-16 19:00:00,22.24029583587595,95.88524110216144,0.4165903525747271,8.574890077718736,874.874229850217,78.4291923229902,26.1,100,0.388,8.0,932.4,19,-0.9659258262890684,0.2588190451025203,228,-0.7055836101071774,-0.70862667826446,235.0,22.554943916550332,235.0
node_4_1,2026-08-16 20:00:00,21.914811152309596,94.4629012156064,0.4154502646369021,0.0,875.5058880653282,78.4291923229902,25.8,98,0.388,0.0,933.5,20,-0.8660254037844386,0.5000000000000001,228,-0.7055836101071774,-0.70862667826446,235.0,22.22945923298397,235.0
node_4_1,2026-08-16 21:00:00,21.514049537856344,93.53986882011984,0.4154880559302272,0.0,875.8838364020003,78.4291923229902,25.2,99,0.388,0.0,933.9,21,-0.7071067811865477,0.7071067811865474,228,-0.7055836101071774,-0.70862667826446,235.0,21.82869761853072,235.0
node_4_1,2026-08-16 22:00:00,21.277989080745687,93.00277003572626,0.4146329899768585,0.0,875.8446199282239,78.4291923229902,25.2,97,0.388,0.0,934.3,22,-0.5000000000000004,0.8660254037844384,228,-0.7055836101071774,-0.70862667826446,235.0,21.59263716142007,235.0
node_4_1,2026-08-16 23:00:00,21.59605400743333,93.6092202801008,0.4093198689166896,0.0,875.266671591552,78.4291923229902,25.4,98,0.387,0.0,933.6,23,-0.2588190451025215,0.965925826289068,228,-0.7055836101071774,-0.70862667826446,235.0,21.91070208810771,235.0
node_4_1,2026-08-17 00:00:00,20.94598475654017,94.57142898677564,0.408749824947777,0.0,874.8483990575564,78.4291923229902,25.2,99,0.387,0.0,933.2,0,0.0,1.0,229,-0.7176769136759615,-0.6963762255968726,235.0,21.26063283721455,235.0
node_4_1,2026-08-17 01:00:00,20.467551808987707,94.8172746600436,0.4087876162411021,0.0,874.4022474377821,78.4291923229902,24.8,100,0.387,0.0,932.9,1,0.2588190451025207,0.9659258262890684,229,-0.7176769136759615,-0.6963762255968726,235.0,20.782199889662085,235.0
node_4_1,2026-08-17 02:00:00,20.092897990767757,95.1716481044808,0.4082175722721897,0.0,874.0345287655603,78.4291923229902,24.6,100,0.387,0.0,932.3,2,0.4999999999999999,0.8660254037844387,229,-0.7176769136759615,-0.6963762255968726,235.0,20.40754607144213,235.0
node_4_1,2026-08-17 03:00:00,19.80690678455025,95.27879085778687,0.4079325502877334,0.0,873.680818887121,78.4291923229902,24.3,100,0.387,0.0,932.4,3,0.7071067811865475,0.7071067811865476,229,-0.7176769136759615,-0.6963762255968726,235.0,20.12155486522463,235.0
node_4_1,2026-08-17 04:00:00,19.52469470766527,95.95597758000548,0.4076475283032771,0.0,873.2163947333509,78.4291923229902,24.4,100,0.388,0.0,932.2,4,0.8660254037844386,0.5000000000000001,229,-0.7176769136759615,-0.6963762255968726,235.0,19.83934278833965,235.0
node_4_1,2026-08-17 05:00:00,20.421261687427062,93.77809834885532,0.4072348806343346,0.0,874.1844595146672,78.4291923229902,24.5,91,0.387,0.0,932.1,5,0.9659258262890684,0.2588190451025207,229,-0.7176769136759615,-0.6963762255968726,235.0,20.735909768101443,235.0
node_4_1,2026-08-17 06:00:00,20.39969463497953,94.49307636439907,0.4092300345255284,17.285021984456254,874.8732606284559,78.4291923229902,24.6,93,0.387,15.0,932.8,6,1.0,6.123233995736766e-17,229,-0.7176769136759615,-0.6963762255968726,235.0,20.71434271565391,235.0
node_4_1,2026-08-17 07:00:00,21.85499684784708,89.9559775800055,0.4205931226104533,136.19587864851195,875.2312342471082,78.4291923229902,25.4,95,0.386,115.0,933.2,7,0.9659258262890684,-0.2588190451025206,229,-0.7176769136759615,-0.6963762255968726,235.0,22.169644928521453,235.0
